stars,business_id,user_id
4.0,Gourmet Gringos,5o_DqiEfbkRVN_btwDH33g
3.0,Eyebrows R US,JEdGX7kSEz0ehySrHHs_yQ
5.0,SimonMed Imaging - Mesa Drive,ly0m1d1NMOTzUKrH73zhzQ
2.0,enVoqueMD,RZkGSPYEkhHeRp0YxKp8OA
4.0,Served,P05K_6PKY2cixSkyRHn7ng
2.0,The Kilted Buffalo Langtree,LArGAkoEnwcmyE0OrESkFQ
5.0,Hair by Sharyn,DZsbxvkYeIERJfGEMti4GA
1.0,Protection 1 Security Solutions,UlDSb1B22ON7WXcY3JbmNQ
2.0,Feast Buffet,yb3svwVMIXYEaVHVTDHPxQ
3.0,Howlers Craft Burgers & Beer,L-28QuOHNHa4btkRO_Qidw
5.0,Nail Nail,rVEgaeBzh1FQPS_KLbGxHQ
3.0,Circle K,frSalnOX-x68nX97T9hg3A
3.0,Bistro Divino,5KZS8cmUhoGTSjxY8aWwLA
4.0,Options Salon & Spa,BuySmQCaHJslLsZbAflflg
1.0,Auto Glass 2020,97ZsoydQYxhmQ-XnsxbDog
3.0,Funny Stop Comedy Club,H5sz5ox_6CUoyn7u4YhlGQ
2.0,Braseiro,T2UA1nMIWwgdTfpRYo4lRQ
5.0,Desert Shores Dentistry,SIT2McFNaq6F9cyBH0ciIw
5.0,Ravi Soups,Lk9qQYI0nE60IXvmcq1Vqw
3.0,Vita Bella Fine Day Spa,FGFzyjoXaiwExSk3shUL8Q
1.0,Pep Boys,L-28QuOHNHa4btkRO_Qidw
5.0,Three Square,4suJsf9Q2uruOwKlnBixow
4.0,Little Caesars Pizza,Z1fpubHlmHeKY2dQBBbH9Q
4.0,MovieWork Now,5_5IBQcoUtTe2sLIIY99eQ
2.0,Eyebrows R US,rVEgaeBzh1FQPS_KLbGxHQ
5.0,All Star Donuts & Kolaches,h-mI80xrPFwz4vF1BF2Ekw
2.0,The Lounge Barber Shop,khyig4aF00tZsTYw4F4GLg
2.0,Bank of America,VyomVR5I3VQOpNRNAqkB-g
3.0,Hanratty Law Group,sYlxab9iKq5KR-tG5HmtCg
4.0,Olson Eye Care,_26Nu7ktj6uwAbriTMlp7g
3.0,Arizona Florist,IhHWf27r2-VTPJsIgIBncg
5.0,Inspire! Dental,yrOT9zMVvv4qFTffNtmt1A
5.0,The Phoenix Lodge,0-7YOFpXNb2We2gaxXk5pA
3.0,Circle K,iNGD96UcKVu5TIAAfpLSfg
1.0,Winners,Zgn88oUZOk9_5yNcbJNCfg
5.0,Southdown Chiropractic & Wellness,i-gDfcrFLVhrNhBCUAhFpg
4.0,Transformers Landscaping,TUbOiTPDiAXEzzUEyj22JA
2.0,Manzetti's Tavern,uzDEJYVBqCsK--oB-flrkA
3.0,Park Road Books,eKdUOBvtY4I7q3mlRL9VTw
3.0,Fremont Arcade,qXWvvpXvu_Qk5zw2TpG4Mw
4.0,Apteka,Vl1CMTrNp-SQDmXyYEEc6Q
3.0,Sonoma Village,ca1hrwl6Uq1d8oX3hmpd8A
1.0,QBE Insurance,AIgS-xHC1YL-cobhQkMjFA
4.0,Kidz Kidz Kidz Preschool,jlb7KlJ-5--lnrZUzx971w
2.0,Southdown Chiropractic & Wellness,7Azng3cgIeE0aMgkQeozDQ
3.0,No. 1 Sushi Sushi,d-mrBy7h0aW63uN3N8M1wQ
2.0,Arizona Biltmore Golf Club,a-LoRh552poRuWviwGfuKw
2.0,Hunk Mansion,H5oCw5k3gsCPmTMYLORfAg
5.0,The Spoke Easy,ssyDcg7z9wn_FByH_BHoiQ
2.0,Hot Yoga Wellness,f5DGDDqUjQkAih8Cr4BEzg
1.0,JJ's Red Hots - Dilworth,eWGRRzvpex2dVpu1XZ1Gsw
5.0,Ravi Soups,zSS9zNbiK7epPS1EvPOGYg
2.0,Bella Vet,jMGnFq3i6YiRI8No1UkEPg
2.0,Supercuts,4Og9ygDT2WMTWA8Owlmdig
1.0,Bank of America,SxV9D6nFVLOzw0__inLqqw
1.0,The Sweet Gallery,lCrHPVsYD9Y9LcDl5u3yXA
1.0,Cruisers Bar and Grill,OtdA44C6CAEkl5Iy7UeRPA
4.0,National Equity Consultants,GD4dDukzxty660w6EdEHNg
4.0,Brilliance New York,ly0m1d1NMOTzUKrH73zhzQ
3.0,Southdown Chiropractic & Wellness,oRWp73EAzos724vOY4qB6Q
3.0,Bruster's Real Ice Cream,oF_vwmhGi-JechfnimM60Q
1.0,Fabulous Cakes and Confections Inc.,DVtzVhViJA-YTVUZAEXxbw
3.0,Inspire! Dental,h1VmuBcdVm3GBrHqyfRzQQ
2.0,Secrets de Femme,eNKwg2Q2FWdmXFFWKh3a7A
3.0,Emerald Chinese Restaurant,sLTvEeCGc-6FIQ_NqWFxIw
2.0,Imperial Asian Buffet,DKkX2AyOVK2Z_jLHYCy1uA
3.0,Bakery Gateau,vF4V1fOdu2NOXTPnTUKZOw
5.0,Vic's Auto Repair,EnGEE-QmDDS9CGWStMtgSw
4.0,Club Red,y4aEhXdfKAX8klEvOszSCA
1.0,Bank of America,M0DM77NUD5_w4EHuH2vZNg
4.0,Inspire! Dental,8GRq_zyZ8qqEckFGHrEl4Q
2.0,Manzetti's Tavern,IiuCqi3k9HAl0gMkEDvrkg
2.0,Uncle Otis Clothing,IhHWf27r2-VTPJsIgIBncg
2.0,Domino's Pizza,8f5kGOQDFd8Evxcd8phJKw
2.0,Vals Getaway DES Cafeteria,uEGXJn0Vm0poZJr_NhAD-w
3.0,Maurices,eWGRRzvpex2dVpu1XZ1Gsw
3.0,So Cool Frozen Yogurt,zocuwB359woyJaUnV6Ydjw
2.0,Bank of America,yb3svwVMIXYEaVHVTDHPxQ
3.0,Howlers Craft Burgers & Beer,a-LoRh552poRuWviwGfuKw
5.0,Marathon Diner,WpQPxkKPISIuPRWPSBeZag
4.0,Yummy Yummy Chinese Restaurant,THvXw19NkYjhoOt5WUPzGg
4.0,Sonoma Village,GrTcwQfPTqkIEwwp4T6XYg
1.0,Marathon Diner,IiuCqi3k9HAl0gMkEDvrkg
5.0,Subway,ua6erRzbbgOAqUs49J96Sg
5.0,enVoqueMD,rKkpHJkJ27xOwnhy_bMkvA
5.0,COCO Crafted Organic Chocolate,OARnYntd3SBJcJ5xRwOzEA
5.0,Maria's Mexican Restaurant & Bakery,2sNEKxKcGaTVBJiokqp9Zg
2.0,Sushi Mocorito,1zSF4o_SshTe4wKg9hAZbg
1.0,Impressionz,eVrh33yYYUsmrmvWgxPaCw
1.0,Ravi Soups,90nM8jGWZVvlm_5_Hbm_2Q
4.0,Taco Bell,A5NSs4GjWc0PideI8Hw9xw
1.0,Secrets de Femme,nipGPmPj966iLJQCf9P8tg
4.0,Dairy Queen,IQxxRjR4_htXLVMccyz5_Q
4.0,M Catering by Michael's,4Og9ygDT2WMTWA8Owlmdig
5.0,Three Square,5dzHPxVAUi52noaXpvewSg
5.0,Ogden Funeral Homes,XNZI9wTcp-OYybJ5AnZ8Ww
2.0,A&T Remodeling Stucco,Ee3QKlluVJXHF8Ba4nth7g
2.0,Apteka,jNkTR0QvQIomwIvb_C8Q8Q
3.0,Transformers Landscaping,nvY1gmUO7TskJcV6HBQXMg
1.0,Howlers Craft Burgers & Beer,wxRo1SHYciMVDuI2bws0cg
4.0,MiraKuru,nvY1gmUO7TskJcV6HBQXMg
4.0,Olson Eye Care,NDhDMKqSiBc0L06jKlFnmg
3.0,The Lounge Barber Shop,CBnYHrJwM5KefTC6zN0aJA
3.0,The Spoke Easy,cbfivZddqFY3QBf3uZ-m8w
2.0,J's Fish & Chips,8GRq_zyZ8qqEckFGHrEl4Q
5.0,Hotel Indigo Toronto Airport,eA8WqJj_15lWURDwE6DsKQ
4.0,Nee House Chinese Restaurant,UlDSb1B22ON7WXcY3JbmNQ
1.0,Brian's Furniture,3vr42-TF3V31LrN5sAFbDQ
4.0,Park Road Books,XNZI9wTcp-OYybJ5AnZ8Ww
1.0,No. 1 Sushi Sushi,h1VmuBcdVm3GBrHqyfRzQQ
2.0,Glendale Care Center,Kw8ziiUHe4Kbti4mQTLZ-g
5.0,New Mexican Grill,khyig4aF00tZsTYw4F4GLg
4.0,Baby Cakes,FGFzyjoXaiwExSk3shUL8Q
5.0,Salt Cellar,uCQMkgBBIxtvRQ9slfesnA
2.0,Berning's Fine Jewelry,uzDEJYVBqCsK--oB-flrkA
4.0,Pine Village Apartments,oF_vwmhGi-JechfnimM60Q
4.0,Venetian Nail Spa,y7gYGCAEHjqjw9FqeZKg7Q
2.0,Tim the Tool Man,tbH_UcGXsAIBQU2QtKL6Pw
4.0,Medium Rare,7ErDqJNuoW2_Wzz9xRTW4A
2.0,Stencil - A DIY Craft Studio,L5u_8CR1N5ZGfUNHe9MWEw
2.0,Marathon Diner,TBLdjYJMIDaM6dB23AenLw
3.0,Supercuts,la4Y5u_v7hcp2zpPqcya4Q
5.0,Bank of America,4kKB5U9RohegHABv3qpyQg
1.0,Inspire! Dental,N667DoSR57cOUysFmxVG2Q
4.0,Salt Cellar,HjOrNOi9MRp9uh-OfiJn_A
2.0,La Fortuna,OktfRbV9zJb4WoJafRMthQ
5.0,Hot Yoga Wellness,ZnVUAj_0cQmLAXyMpdxKtQ
4.0,Nice One Nails,Jdw3Fw-zTAhX8SH9ypd_AA
1.0,JSE Automotive Services,oF_vwmhGi-JechfnimM60Q
1.0,Cruisers Bar and Grill,VX41TL3qmWOLhsO6yNIEjg
2.0,Ogden Funeral Homes,p19pm66I-2T3UQUaNh02Cg
4.0,JSE Automotive Services,dx20CPaY-VOFA6d2KQpAgg
2.0,Vita Bella Fine Day Spa,o7oDOkJMky50DpaQ4-D5wg
5.0,Queen City Plumbing,qPyUpNSmXaZuA1x7KdzNTA
2.0,Cruisers Bar and Grill,zocuwB359woyJaUnV6Ydjw
2.0,Nee House Chinese Restaurant,18qEoFOVEernpVLh97PQPQ
3.0,Torrid,k6K9ozOtntmQG0pF_TPwSA
5.0,Ross Dress for Less,_wJl4ARovWZDjYdqsrOKWQ
3.0,La Creperie,Js1FsZ6oP_9tO5tbJN-d2g
3.0,The Sweet Gallery,4suJsf9Q2uruOwKlnBixow
2.0,Yummy Yummy Chinese Restaurant,LArGAkoEnwcmyE0OrESkFQ
3.0,Restaurant Nhu Y,0Qts8ew2yr8ImCwVZWy3UQ
2.0,Served,kLLXNfzelX1FO-8zv-M1-A
4.0,All Star Donuts & Kolaches,43Q7K9hHzUARJ050SpcCgA
2.0,Hot Yoga Wellness,sXeIJI3B28rZCFh1GJxbeA
5.0,Nice One Nails,FGFzyjoXaiwExSk3shUL8Q
2.0,Nice One Nails,a04LRLmBMXa4jta2L3nkmw
3.0,Hair by Sharyn,AcF-cDq7JHc0xybGmm74kQ
3.0,Eyebrows R US,xDJRriqJAPDap3E2scDRJw
2.0,Today's Market,Z1Ce1N6F7vw9pKnsv8MtRA
1.0,Wendy's,Xh3I-XgvjG4yOG9RZyqgWg
3.0,Multi-Specialty Physicians,_VMGbmIeK71rQGwOBWt_Kg
1.0,Imperial Asian Buffet,KktJeiYjsIqBRNmbMnNjQA
3.0,Secrets de Femme,KPFi6H_vgwaNGfTUH87Kgw
5.0,Club Red,KToh1I24rr_bDBC3dK716Q
2.0,Wendy's,rVEgaeBzh1FQPS_KLbGxHQ
1.0,Feast Buffet,8f5kGOQDFd8Evxcd8phJKw
5.0,Southdown Chiropractic & Wellness,TUbOiTPDiAXEzzUEyj22JA
1.0,Musashi Japanese Restaurant,_PvYhrpz4QOxOjnyaSblAg
4.0,Served,kjYbPkrbgPMVUAjungJ4Aw
2.0,Torrid,eWGRRzvpex2dVpu1XZ1Gsw
2.0,Arizona Biltmore Golf Club,XNZI9wTcp-OYybJ5AnZ8Ww
3.0,Pitlane Auto Corp,hn4Y3XYQhUZbUkU3eGEWSA
4.0,Today's Market,69t2dm4HanGAEDYhWyXvtw
4.0,Feast Buffet,5KZS8cmUhoGTSjxY8aWwLA
3.0,Louis Stokes Cleveland VA Medical Center,1y_qPXTSAJsPoVFM80HeMg
5.0,Fine Asian Bowl,eVrh33yYYUsmrmvWgxPaCw
5.0,Brilliance New York,myguPkXfaPRMrOQLp4ucZA
5.0,New Mexican Grill,kfR6iE03mP2l0f1kq0Ptag
3.0,Pearl Garden,GB-YAZtZg2tCwRW-wp1ZPg
3.0,Mattress Firm Final Markdown,OzETGbgcAn8udzCgzUjp0g
2.0,Desert Shores Dentistry,ei0HDugfhZ2SIqzym7QQog
4.0,Healthcare Partners Sunset,wDc4RxHpfwB49EpNZu1jfg
3.0,A Woman's Place,JBten-VAVeO6lG89SfmCYg
4.0,Complete Auto Glass,X312UMoUI5VpqXi_svymEQ
4.0,Westwood Bar & Grill,jIuqsBBMuDqkE4yDLnhlsQ
4.0,Medium Rare,GWaGs0r0fliNU6xcyQhGSA
2.0,Manzetti's Tavern,YGlxqdYUz0XXaEhufs_aGA
5.0,Myron Hensel Photography,FbspMZpIr2qheAY4iwzcaQ
5.0,Vita Bella Fine Day Spa,_7_Bh8VaUTUgFhmQ59ml0g
3.0,OzBraz,ggtTXF2LCE9ZSfh8JK75nA
1.0,Vintage 95,ftUrNSpxUr8eWCyOlsZVgg
1.0,JJ's Red Hots - Dilworth,uEGXJn0Vm0poZJr_NhAD-w
1.0,Feast Buffet,jlb7KlJ-5--lnrZUzx971w
2.0,Taco Bell,QAcsb_E38X5yHBOoouNooA
2.0,Nucleus Information Service,dt9IHwfuZs9D9LOH7gjNew
4.0,Nice One Nails,j9vih1KD2r-NLlaHfZPkRA
1.0,Buk Chang Dong Soon Tofu,khyig4aF00tZsTYw4F4GLg
5.0,Bella Vet,6KUA3-IfHoAhQ3FL2djQoQ
5.0,Goveias Salon & Spa,7Azng3cgIeE0aMgkQeozDQ
2.0,Mattress Firm Final Markdown,cUq2wYuvc7EOKsBU_ksTuw
1.0,New Mexican Grill,6h7av3gS6ZKn_-fQ7KbPkw
4.0,The Lounge Barber Shop,wysnwzsy0EcPHw-5a4mAUw
3.0,Key To Healing Massage,fRQUUAEDdFMJwSeIFTt3jA
3.0,Fabulous Cakes and Confections Inc.,ua6erRzbbgOAqUs49J96Sg
1.0,A Woman's Place,uCQMkgBBIxtvRQ9slfesnA
1.0,Amazing Cuts,kfR6iE03mP2l0f1kq0Ptag
5.0,Yummy Yummy Chinese Restaurant,5o_DqiEfbkRVN_btwDH33g
2.0,Tiffany & Co - Forum Shops at Caesar's Palace,xrUwcIx4szcFlxFJ6waiFw
1.0,Kidz Kidz Kidz Preschool,dt9IHwfuZs9D9LOH7gjNew
4.0,Starbucks,ny5uD7wcIZ01hUXE50Qz2Q
1.0,Club Red,RWRnPmqiXq64aW6bQb9Ydg
2.0,Ogden Funeral Homes,uaasD9MDERT2BG_gkDehew
1.0,COCO Crafted Organic Chocolate,CpH7btJ7NYuo0-aCDeuvuw
5.0,enVoqueMD,sJP34Dyr2lp8_KJQbRoY0w
1.0,SimonMed Imaging - Mesa Drive,HjOrNOi9MRp9uh-OfiJn_A
5.0,The Spoke Easy,MrsRJa4SWLq8XLU1RtPdlw
3.0,Forrest & Forrest Family Dentistry,AUW3WPtO93TVYYH2zFRE3g
3.0,Charlotte Mecklenburg Library - Beatties Ford Road Regional,sJP34Dyr2lp8_KJQbRoY0w
4.0,GiGi's Boutique Fine Consignment,xa7CkIIGnTB2HbFO0TlR6w
1.0,The Kilted Buffalo Langtree,eA8WqJj_15lWURDwE6DsKQ
1.0,Jared Galleria of Jewelry,myguPkXfaPRMrOQLp4ucZA
3.0,Glendale Care Center,J2DrQYwJpnDlunOpbwRMaw
2.0,Winners,L5u_8CR1N5ZGfUNHe9MWEw
5.0,The Lounge Barber Shop,DuzZ68TZWlQ3mALJZ0ASVQ
2.0,Funny Stop Comedy Club,7vyw57vXvZl1LAXK4vzQtA
5.0,Served,eKdUOBvtY4I7q3mlRL9VTw
5.0,Totum Life Science,ygkpsZ-JKp8p8hiX4PWx0w
2.0,Spirit Apothecary,_ztetpb3iXrlo24E9pVH8A
2.0,Fremont Arcade,93mELfY42M5v1U8XaiakyQ
5.0,Mattress Firm Final Markdown,ZErRg_qj5CGgzs-57bnA8A
4.0,Dulce Alterations,i-gDfcrFLVhrNhBCUAhFpg
5.0,Served,4rdqtnFWEZSxNgQgmJWq3w
1.0,Fabulous Cakes and Confections Inc.,bkMC0dAn3A_-a7K13a21eg
3.0,Sanagan's Meat Locker,y7gYGCAEHjqjw9FqeZKg7Q
2.0,Marco's Pizza,cUq2wYuvc7EOKsBU_ksTuw
3.0,Imperial Asian Buffet,cUq2wYuvc7EOKsBU_ksTuw
4.0,Hair Design By Mary Ann,eRaX5PKYV_H9DZYVcX7GPg
1.0,Mad Crush Wine Bar,SUh9lonnEUYJ3AgIt07KcQ
3.0,Nice One Nails,MW4w71HMcOXDlL88uCuMfw
1.0,Marathon Diner,vOAZWoaVySPXn5MmWCIrSw
3.0,Hall Brent R DDS,JEdGX7kSEz0ehySrHHs_yQ
2.0,Ume Fashion Sushi,NIeLhx7kQ7KROhH2zs5qYw
5.0,Sanagan's Meat Locker,D0mL3qnMCs_6IbQC-vpUPw
5.0,Brian's Furniture,IiuCqi3k9HAl0gMkEDvrkg
2.0,Cruisers Bar and Grill,OARnYntd3SBJcJ5xRwOzEA
3.0,Club Red,cM-pKH-C_P30NPz-_b9wfQ
3.0,Hanratty Law Group,L-28QuOHNHa4btkRO_Qidw
4.0,Ohio Beer Garden,tbH_UcGXsAIBQU2QtKL6Pw
1.0,Little Caesars Pizza,tv19nT_XYg0IpnskBpjv0A
5.0,Graphic Web Design,JrXC_MDp38BWwLn2SFdNsA
1.0,Aroma Espresso Bar,O0R4hZgoqpDKxtYdUUZHxg
4.0,Paramount Fine Foods,v63K1BrRX2dsJbhGEtOKBQ
5.0,Edgeworxx Studio,xZ-Np5I3hiOQdlkjn77IgA
2.0,The Steady Cafe & Bar,Y8AnzqYWw8A2XQ36WHjtQw
4.0,Ume Fashion Sushi,UeZpPpsBLI0dort7UcwFVg
4.0,Louis Stokes Cleveland VA Medical Center,z3oqtRSAR9abuuBF_Cj7Bg
2.0,Circle K,rxhOsjh5kTFC7FAloTVgiQ
4.0,The Spoke Easy,wL2pP0qCbRmML_SMeic1vQ
2.0,A Woman's Place,N667DoSR57cOUysFmxVG2Q
1.0,Tavolino,nipGPmPj966iLJQCf9P8tg
3.0,Club Red,M9CiWV4aoxP-BnOcKGNVdA
2.0,Desert Shores Dentistry,yt-5sAzXFFqShn0K7HvYiQ
1.0,The Spoke Easy,E-F49aokwOCxGTf3cp_MXw
1.0,Torrid,oF_vwmhGi-JechfnimM60Q
1.0,Not Your Mother,dx20CPaY-VOFA6d2KQpAgg
2.0,Daily Donut,ygkpsZ-JKp8p8hiX4PWx0w
4.0,No. 1 Sushi Sushi,Gwx32NcJ38tX9VkyzlnvNA
3.0,Park Road Books,4kKB5U9RohegHABv3qpyQg
1.0,Hotel Indigo Toronto Airport,dbEV32TkPPz2ar3OKh75EA
2.0,Nice One Nails,Qt08NJf5ew7zYO3nbb-u1A
4.0,Marathon Diner,UsJ9J1MVgCQLerr7qb95IQ
2.0,Westwood Bar & Grill,pDvDLpD7CiMlIebsDPCRSQ
2.0,The Sweet Gallery,jIuqsBBMuDqkE4yDLnhlsQ
3.0,Knot Salon,Z1fpubHlmHeKY2dQBBbH9Q
2.0,Radisson Hotel & Conference Centre Calgary Airport,ua6erRzbbgOAqUs49J96Sg
5.0,Braseiro,kfR6iE03mP2l0f1kq0Ptag
2.0,Glenn Animal Care Hospital,VX41TL3qmWOLhsO6yNIEjg
1.0,Yummy Yummy Chinese Restaurant,Vl1CMTrNp-SQDmXyYEEc6Q
3.0,National Equity Consultants,Z1Ce1N6F7vw9pKnsv8MtRA
5.0,Carl's Place - 900 Series Motorsports,J_9fAe8a1fSIgDE6G5lFSw
1.0,Hotel Indigo Toronto Airport,CH_Ah0NKNm9LK9oCLMcICA
5.0,Hair & Nails by Anastasiya,yrOT9zMVvv4qFTffNtmt1A
5.0,Amazing Cuts,GD4dDukzxty660w6EdEHNg
2.0,MiraKuru,LkY684w7qaiZgjTxM1cDkA
5.0,Secrets de Femme,oAffNVY6qJ744vXQCUYMiA
3.0,Musashi Japanese Restaurant,4suJsf9Q2uruOwKlnBixow
4.0,Wendy's,Y626w8Sq96zclfWf0fbGhA
3.0,Holiday Inn Express & Suites Pittsburgh Sw - Southpointe,d-mrBy7h0aW63uN3N8M1wQ
3.0,Las Vegas Motorcars,z3oqtRSAR9abuuBF_Cj7Bg
2.0,Gourmet Gringos,RVFfM64wqSG_Jdfs6Oek6w
4.0,Bella Vet,Z9ipC7j4nWyyuNus_fcoYQ
3.0,New Mexican Grill,wlphxG_hFKGfZJrILPyYoA
3.0,Vita Bella Fine Day Spa,D0mL3qnMCs_6IbQC-vpUPw
4.0,No. 1 Sushi Sushi,P05K_6PKY2cixSkyRHn7ng
3.0,Buk Chang Dong Soon Tofu,DVtzVhViJA-YTVUZAEXxbw
1.0,Daily Donut,4rl4WiP4hMM-xWT0_IbJmg
3.0,Feast Buffet,v7eUh2t_1slVTOQMy-GrGg
3.0,Nice One Nails,IdFOPJEL5-QCTC1qNWZ0zw
3.0,Scottsdale Cab Company,A3yzBVqeOvlkiXLOFncP4g
1.0,Emerald Chinese Restaurant,5_5IBQcoUtTe2sLIIY99eQ
2.0,The Sweet Gallery,_wJl4ARovWZDjYdqsrOKWQ
4.0,Braseiro,y4aEhXdfKAX8klEvOszSCA
2.0,Kirsty Blattner,4kKB5U9RohegHABv3qpyQg
3.0,Amazing Cuts,jFrIxIfiuQaFuXl-9cp6RQ
4.0,Hall Brent R DDS,frSalnOX-x68nX97T9hg3A
5.0,Salt Cellar,k6K9ozOtntmQG0pF_TPwSA
2.0,Nice One Nails,FGFzyjoXaiwExSk3shUL8Q
4.0,Vita Bella Fine Day Spa,J2DrQYwJpnDlunOpbwRMaw
1.0,Ogden Funeral Homes,gkTEP7ekRW62Zm4bveZBgA
1.0,Glendale Care Center,4OuY8zCZ6LoiQNpMtE802A
5.0,Protection 1 Security Solutions,UeZpPpsBLI0dort7UcwFVg
3.0,Dunn-Edwards Paints,zSS9zNbiK7epPS1EvPOGYg
5.0,Bank of America,cfn4EzesqPTtlP_AYhQBKw
4.0,Subway,8GRq_zyZ8qqEckFGHrEl4Q
1.0,Carluccio's Tivoli Gardens,E-F49aokwOCxGTf3cp_MXw
5.0,A Woman's Place,yd1RersQmxTVz9ef90OEsw
2.0,Glendale Care Center,M0DM77NUD5_w4EHuH2vZNg
5.0,GiGi's Boutique Fine Consignment,QAcsb_E38X5yHBOoouNooA
5.0,Sanagan's Meat Locker,m6iDyGFXQ8l6LxaH3DG25A
4.0,Winners,EnGEE-QmDDS9CGWStMtgSw
3.0,Three Square,ctlIFB-YdllgSEnMLDEKIg
3.0,Mattress Firm Final Markdown,fL7d47AR-KO1mriFAB6Njw
5.0,SimonMed Imaging - Mesa Drive,QAcsb_E38X5yHBOoouNooA
1.0,Aroma Espresso Bar,Z1fpubHlmHeKY2dQBBbH9Q
4.0,Air Tech Plus,qTcese4apYSlYZpSZyj6NA
2.0,COCO Crafted Organic Chocolate,NIeLhx7kQ7KROhH2zs5qYw
4.0,Mad Crush Wine Bar,kfR6iE03mP2l0f1kq0Ptag
2.0,Artisan Fine Dining Room,J9jxDkh2cMkL2AoM3E9HoQ
1.0,Circle K,f0Awv9obo7lWZQhUh1C_KA
1.0,Supercuts,qXWvvpXvu_Qk5zw2TpG4Mw
1.0,Multi-Specialty Physicians,izEe1WkTdnxp5kMqSkxg2Q
5.0,Hot Yoga Wellness,J9jxDkh2cMkL2AoM3E9HoQ
3.0,J-C Foodland,rVEgaeBzh1FQPS_KLbGxHQ
2.0,Yummy Yummy Chinese Restaurant,BuySmQCaHJslLsZbAflflg
1.0,Knot Salon,i-gDfcrFLVhrNhBCUAhFpg
4.0,Fabulous Cakes and Confections Inc.,cfn4EzesqPTtlP_AYhQBKw
2.0,Acupuncture with Ashlee,qPyUpNSmXaZuA1x7KdzNTA
5.0,OzBraz,ufauqkqDhO9FEh861_pTVw
3.0,Edgeworxx Studio,SzKBlJiuEueWkrkFxaUpSQ
1.0,Bolt Fresh Bar,kjYbPkrbgPMVUAjungJ4Aw
1.0,Served,khyig4aF00tZsTYw4F4GLg
1.0,Apteka,JVxnj0BKbMxY8NorB_oUPg
1.0,Kirsty Blattner,H93EsZIkTfgZ4TjSM_9jUw
2.0,Auto Glass 2020,RVFfM64wqSG_Jdfs6Oek6w
5.0,Stencil - A DIY Craft Studio,a-LoRh552poRuWviwGfuKw
4.0,Graphic Web Design,xrUwcIx4szcFlxFJ6waiFw
3.0,Slate Interiors,E-F49aokwOCxGTf3cp_MXw
4.0,Gap,BuySmQCaHJslLsZbAflflg
3.0,Aroma Espresso Bar,8zpZLEWweD0Tp6wLTzlZsQ
5.0,Ume Fashion Sushi,T5I9fwtXinCgUv92gFJ4gQ
4.0,Habitat For Humanity Restore,R-xVY-wPz0fqMCa4JNADvQ
3.0,Farmers Insurance - Paul Lorenz,la4Y5u_v7hcp2zpPqcya4Q
5.0,The Spoke Easy,jFrIxIfiuQaFuXl-9cp6RQ
3.0,Pine Village Apartments,ygsviXCO4piJTJ-SiD7PRw
1.0,Hair Design By Mary Ann,jG7130OQWiftvHhtyabsog
1.0,Club Red,rVEgaeBzh1FQPS_KLbGxHQ
1.0,Berning's Fine Jewelry,p19pm66I-2T3UQUaNh02Cg
3.0,Hotel Indigo Toronto Airport,OJycQI0TVQSN_785pzMH4g
3.0,Carl's Place - 900 Series Motorsports,ZVWJJnaWs5i8KxG18XzRIw
3.0,Glendale Care Center,bkMC0dAn3A_-a7K13a21eg
2.0,Ross Dress for Less,Z1Ce1N6F7vw9pKnsv8MtRA
2.0,Hall Brent R DDS,5_5IBQcoUtTe2sLIIY99eQ
5.0,MovieWork Now,TBLdjYJMIDaM6dB23AenLw
1.0,Parc-nature de l'Île-de-la-Visitation,H93EsZIkTfgZ4TjSM_9jUw
4.0,Served,VgSj3y98rnV0DKFHnLz_ag
1.0,AW Collision,9WJQ_i7P3XZ24m5qXTl-1Q
2.0,Musashi Japanese Restaurant,M0DM77NUD5_w4EHuH2vZNg
3.0,Kibo Sushi House,5xLrRFjZ51J71ykb_QGQDw
1.0,SimonMed Imaging - Mesa Drive,7vyw57vXvZl1LAXK4vzQtA
5.0,Domino's Pizza,5xLrRFjZ51J71ykb_QGQDw
3.0,Amazing Cuts,bm0crkXSqvYVGvTvn7a5-w
5.0,Carluccio's Tivoli Gardens,LlsjM1vS3AAZLiBeHfuEoQ
4.0,The Steady Cafe & Bar,FtEA96l9jv_lzKzKJBYUVQ
1.0,Uncle Otis Clothing,8R4bKrkUEyN4HD97SKgHtg
5.0,M Catering by Michael's,SUh9lonnEUYJ3AgIt07KcQ
3.0,Burrito Bandidos,jMGnFq3i6YiRI8No1UkEPg
2.0,Ohio Beer Garden,AcT-2v-srtOyTzVgHCtBPg
2.0,Goveias Salon & Spa,SxV9D6nFVLOzw0__inLqqw
3.0,Uncle Otis Clothing,H5oCw5k3gsCPmTMYLORfAg
4.0,Apteka,yW2Gn_SBeo4ZsfrXcxpfrw
3.0,The Sweet Gallery,6KUA3-IfHoAhQ3FL2djQoQ
4.0,Stein Mart,DuzZ68TZWlQ3mALJZ0ASVQ
4.0,Brian's Furniture,0Qts8ew2yr8ImCwVZWy3UQ
5.0,La Fortuna,oTaktBFskOlb6-qKHSposQ
3.0,The Phoenix Lodge,oClSop924pYiEwnm_Et_6Q
1.0,Las Vegas Motorcars,CH_Ah0NKNm9LK9oCLMcICA
5.0,Vita Bella Fine Day Spa,xsH9Q1HYLOshghu8MCtzOA
4.0,Arizona Biltmore Golf Club,KktJeiYjsIqBRNmbMnNjQA
